passage,response,atomic_units,hallucinated_atomic_units
the main rivalry heading into armageddon on the smackdown brand was a match involving three competitors known as a triple threat match in wwe for the wwe championship between edge triple h and jeff hardy.,"Sure! Here is the simplified text:

The main rivalry heading into Armageddon on Smackdown was a triple threat match for the WWE Championship between Edge, Triple H, and Jeff Hardy."," The main rivalry heading into Armageddon on Smackdown was a triple threat match. | True |
 The triple threat match was for the WWE Championship. | True |
 The competitors in the triple threat match were Edge, Triple H, and Jeff Hardy. | True",
today s hopwood is the location of hopwood park services a motorway service station on the m motorway.,"Sure! Here's the simplified text:
'Hopwood is home to a motorway service station on the M motorway, known as Hopwood Park Services.'"," Hopwood is a location that is home to a motorway service station. | True |
 The motorway service station is located on the M motorway. | True |
 The motorway service station is known as Hopwood Park Services. | True",
it belongs to the indo aryan branch of the indo european languages.,"Sure! Here's the simplified text:

'It is part of the Indo-Aryan language branch.'", It is part of the Indo-Aryan language branch. | True,
he was first granted land in van diemen s land in which he exchanged for land near lake george in.,"Sure! Here's the simplified text:
He was given land in Van Diemen's Land and exchanged it for land near Lake George."," A person was given land in Van Diemen's Land. | True |
 The person exchanged the land in Van Diemen's Land for land near Lake George. | True",
carolina evelyn kl ft lrb rrb lrb born february rrb is a swedish athlete competing in triple jump long jump and formerly in heptathlon and pentathlon.,"Sure! Here's the simplified text:

Carolina Kl is a Swedish athlete who competes in triple jump, long jump, and used to compete in heptathlon and pentathlon. She was born in February."," Carolina Kl is a Swedish athlete. | True |
 Carolina Kl competes in triple jump and long jump. | True |
 Carolina Kl used to compete in heptathlon and pentathlon. | True |
 Carolina Kl was born in February. | True",
ndash the treaty of amiens is signed as a definitive treaty of peace between france and the kingdom of great britain and ireland.,"Sure! Here is the simplified text:

The Treaty of Amiens is signed as a peace treaty between France and Great Britain."," The Treaty of Amiens was signed. | True |
 It was a peace treaty. | True |
 The treaty was between France and Great Britain. | True",
the government has created an annual speak good english movement to emphasise the point.,"Sure! Here's the simplified text:

The government has launched an annual campaign to emphasize the importance of speaking good English."," The government has launched a campaign. | True |
 The campaign is annual. | True |
 The campaign emphasizes the importance of speaking good English. | True",
the allied powers who defeated nazi germany in world war ii divided the country west of the oder neisse line into four occupation zones for administrative purposes during the period.,"Sure! Here's the simplified text:

The Allies divided Germany into four zones after defeating Nazi Germany in World War II.

I hope this helps! Let me know if you need anything else.","Of course! Here are the independent facts from the passage: | True |
 The Allies divided Germany into four zones. | False |
 This division occurred after defeating Nazi Germany in World War II. | True", The Allies divided Germany into four zones.
marie clotilde of france lrb marie ad la de clotilde xavi re september march rrb known as madame clotilde was a french princess who became queen of sardinia as clotilda in. she was the younger sister of louis xvi of france and later the wife of charles emmanuel iv of sardinia.,"Sure! Here is the simplified text:

Marie Clotilde of France, also known as Madame Clotilde, was a French princess who became the queen of Sardinia when she married Charles Emmanuel IV. She was the younger sister of Louis XVI of France."," Marie Clotilde of France was a French princess. | True |
 Marie Clotilde was also known as Madame Clotilde. | True |
 Marie Clotilde became the queen of Sardinia when she married Charles Emmanuel IV. | True |
 Marie Clotilde was the younger sister of Louis XVI of France. | True",
true crabs are decapod crustaceans of the infraorder brachyura which typically have a very short projecting tail lrb short tail rrb or where the reduced abdomen is entirely hidden under the thorax.,"Sure, here's the simplified text:

True crabs are crustaceans with short tails or no tails at all, and their bodies are hidden under their thorax."," True crabs are crustaceans. | True |
 True crabs have short tails or no tails at all. | True |
 The bodies of true crabs are hidden under their thorax. | False", The bodies of true crabs are hidden under their thorax.
