passage,response,atomic_units,hallucinated_atomic_units
novartis international ag is a multinational pharmaceutical company based in basel switzerland ranking number three in sales among the world wide industry which accounted. billon in.,"Novartis International AG is a multinational pharmaceutical company based in Basel, Switzerland, ranking third in sales worldwide."," Novartis International AG is a multinational pharmaceutical company. | True |
 Novartis International AG is based in Basel, Switzerland. | True |
 Novartis International AG ranks third in sales worldwide. | True",
the exxon mobil corporation or exxonmobil is an american oil and gas corporation.,ExxonMobil is an American oil and gas corporation. ," ExxonMobil is a corporation. | True |
 ExxonMobil is based in America. | True |
 ExxonMobil operates in the oil and gas industry. | True",
however in phoenix dropped to second place with. per lrb behind modesto california rrb although total car thefts rose to.,"Phoenix dropped to second place, with Modesto, California, behind it, despite a rise in total car thefts. "," Phoenix dropped to second place in car theft rankings. | True |
 Modesto, California is now ahead of Phoenix in car theft rankings. | True |
 There was a rise in total car thefts in Phoenix. | True",
sixty gallons of water had to be removed from the national weather service office in galveston this weather office also temporarily lost its radar.,60 gallons of water had to be removed from the Galveston weather office. The office also lost its radar temporarily. ," 60 gallons of water had to be removed from the Galveston weather office. | True |
 The office lost its radar temporarily. | True",
it is also the judicial capital making it one of the three national capitals of south africa lrb together with the administrative capital pretoria and the legislative capital cape town rrb.,"Sure, here's a simplified version of the text:

'South Africa has three national capitals: Pretoria, Cape Town, and Bloemfontein. Bloemfontein is the judicial capital.'

I've rephrased the text to make it clearer and more concise while still conveying the same information."," South Africa has three national capitals: Pretoria, Cape Town, and Bloemfontein. | True |
 Bloemfontein is the judicial capital of South Africa. | True",
gparted and kde partition manager are graphical programs using the parted libraries.,'gparted and kde partition manager use parted libraries.'," gparted uses parted libraries. | True |
 KDE Partition Manager uses parted libraries. | True",
however when william had to go to military she governed alone.,"When William went to war, she ruled alone. "," William went to war. | True |
 She ruled alone while William was at war. | True",
this act brought the united states into world war ii.,The US entered WWII due to this act. ,"Fact 1: The US entered World War II. | True |
Fact 2: The reason for the US entering World War II was due to a specific act. | True",
she frequently appears on television radio and as a speaker at public events and private events.,"She often speaks on TV, radio, and at events. "," She speaks on TV. | True |
 She speaks on radio. | True |
 She speaks at events. | True",
trilobites lrb pronounced meaning three lobes rrb are a well known fossil group of extinct marine arthropods that form the class trilobita.,Trilobites are a group of extinct marine animals. They have three lobes and are known for their fossils.," Trilobites are a group of extinct marine animals. | True |
 Trilobites have three lobes. | True |
 Trilobites are known for their fossils. | True",
bakhshali today in march there were attacks made on music shops in bakhshali.,"Today in March, music shops in Bakhshali were attacked. "," The event occurred in March. | True |
 The location of the event was Bakhshali. | True |
 Music shops were the target of the attack. | True",
the key principle of wisdom literature is that while techniques of traditional story telling are used books also presume to offer insight and wisdom about nature and reality.,"Sure! Here's a simplified version of the text:

Wisdom literature uses storytelling techniques to offer insights into nature and reality. "," Wisdom literature uses storytelling techniques. | True |
 Wisdom literature offers insights into nature. | True |
 Wisdom literature offers insights into reality. | True",
mikroglottika an international journal of minority language philologies is a linguistic journal about minority languages.,Mikroglottika is a journal about minority languages.," Mikroglottika is a journal. | True |
 The journal Mikroglottika focuses on minority languages. | True",
stuart is the only city in martin county florida on florida s treasure coast.,"Stuart is the only city in Martin County, Florida, on the Treasure Coast. "," Stuart is a city in Martin County, Florida. | True |
 Stuart is located on the Treasure Coast in Florida. | True |
 Stuart is the only city in Martin County, Florida. | False"," Stuart is the only city in Martin County, Florida."
