prompt,name,response
Tell me a bio of Nuh Omar,Nuh Omar," Nuh Omar is a Somali-American poet, writer, and educator. Born in Somalia and raised in Minnesota, she holds a BA from the University of Minnesota and an MFA in Creative Writing from New York University. Her work has appeared in various publications including Poetry Magazine, Prairie Schooner, and The Rumpus. She is the author of the poetry collection ""Bury Me in a Red Shirt"" and the forthcoming memoir ""Do Not Disown Me."" Nuh's work often explores themes of identity, displacement, and the immigrant experience. She currently teaches"
Tell me a bio of Jeremy Corbyn,Jeremy Corbyn," Jeremy Corbyn is a British politician who has served as the Leader of the Labour Party and Leader of the Opposition since 2015. He was born on May 26, 1949, in Shoreditch, London. Corbyn joined the Labour Party in 1965 and has been a Member of Parliament (MP) for Islington North since 1983. He is known for his socialist and democratic socialist beliefs, and his political positions include opposition to austerity, support for workers' rights, and advocacy for peace and disarmament."
Tell me a bio of Jeff Long (athletic director),Jeff Long (athletic director)," Jeff Long is the Vice Chancellor and Director of Athletics at the University of Arkansas. He was born on July 17, 1964, in Louisville, Kentucky. Long attended the University of Louisville where he played football as a quarterback from 1983 to 1986. After graduating with a Bachelor's degree in Marketing, he began his coaching career at Western Kentucky University.

Long spent time as an assistant coach at several universities including Marshall, Auburn, and Indiana before becoming the head football coach at Arkansas State in 2007. In "
Tell me a bio of Jackie Shroff,Jackie Shroff," Jackie Shroff, born as Jaikishan Shukla on February 1, 1961, is an Indian film actor who has appeared in more than 200 films. He is known for his work primarily in Bollywood, but also in regional films. Shroff made his acting debut in the film ""Swami Dada"" in 1982. He gained recognition with his role as a gangster in the film ""Hero"" (1983), which was directed by Subhash Ghai and starred Sunny Deol and Meenakshi She"
Tell me a bio of Sami Shalom Chetrit,Sami Shalom Chetrit," Sami Shalom Chetrit is an American-born Israeli historian, author, and professor. He was born in New York City to a Jewish family with Moroccan roots. Chetrit earned his Ph.D. from the University of California, Berkeley, and is currently a professor at Tel Aviv University in Israel. His research focuses on Middle Eastern history, with a particular emphasis on Jews in Arab lands and the history of Zionism. Some of his notable works include ""Prisoners of Freedom: Jews and Arabs in the Middle East"" and ""Arab Jews: A Modern History."" He is also known"
Tell me a bio of Antonio Leviste,Antonio Leviste," Antonio Leviste is a Filipino politician and businessman. He served as the Governor of Palawan Province, Philippines, from 2013 to 2016. Prior to his political career, he was involved in various businesses, including construction, real estate, and shipping. Leviste is also known for his advocacy on environmental issues, particularly the protection of the Tubbataha Reefs Natural Park, which is a UNESCO World Heritage Site located in the Sulu Sea. Despite his political and business accomplishments, Leviste has been involved in controversies, including allegations of corruption and"
Tell me a bio of José Hernández Delgadillo,José Hernández Delgadillo," José Hernández Delgadillo was born on January 27, 1965, in Mexico City, Mexico. He is a renowned Mexican poet and astronaut who became the first Mexican citizen to travel to space when he flew aboard Space Shuttle Atlantis on STS-128 mission in August 2009. He holds a Bachelor's degree in Physics from the National Autonomous University of Mexico (UNAM) and a Master's degree in Space Systems Engineering from the International Space University in Strasbourg, France. Prior to his astronaut career,"
Tell me a bio of Sandra Pisani,Sandra Pisani," Sandra Pisani is an Australian actress and singer. She was born on February 21, 1968, in Adelaide, South Australia. Pisani began her acting career in the late 1980s and has since appeared in numerous Australian television shows and films. Some of her notable roles include Kerry Rogers in ""Home and Away,"" Rachel Rafter in ""Blue Heelers,"" and Sarah Beaumont in ""All Saints."" She has also had recurring roles in ""A Country Practice"" and ""Police Rescue."" In addition to her acting work"
Tell me a bio of Chi Pu,Chi Pu," Chi Pu is a popular Chinese singer, songwriter, and actress. She was born on October 15, 1985, in Harbin, Heilongjiang Province, China. Her real name is Zhao Jiamin. She started her career as a singer in 2004 and gained popularity with her debut album ""Love's Not Over Yet."" Since then, she has released several albums and singles, many of which have topped the Chinese music charts. In addition to her music career, Chi Pu has also acted in various television dramas and films. She is known for her"
Tell me a bio of Paul Anka,Paul Anka," Paul Anka (born July 30, 1941) is a Canadian-American singer-songwriter. He first gained international fame in the late 1950s when he was only 15 years old with his song ""Diana"". Over the course of his career, Anka has written and performed songs for various artists, including Tom Jones, Frank Sinatra, and Michael Jackson. He's known for his distinctive vocal style and has sold over 100 million records worldwide. Anka's music spans various genres, including pop, rock, R&B,"
"Tell me a bio of Felipe (footballer, born 1977)","Felipe (footballer, born 1977)"," Felipe Luis de Almeida Rodrigues, commonly known as Felipe or Felipe Luis, was born on May 20, 1983, in Caxias do Sul, Rio Grande do Sul, Brazil. He is a professional footballer who plays primarily as a left-back or left wing-back. Felipe started his professional career with Grêmio in Brazil before moving to Europe to play for Porto and Atlético Madrid in the Spanish La Liga. He has also represented the Brazil national team. Felipe is known for his versatility, tactical intelligence, and crossing ability. He"
Tell me a bio of Neil Sinclair,Neil Sinclair," Neil Sinclair is an accomplished entrepreneur, investor, and philanthropist. He is the co-founder and Executive Chairman of Sinclair Broadcast Group, which is one of the largest television broadcasting companies in the United States. Sinclair Broadcast Group owns and operates television stations in over 80 markets and reaches approximately 39% of U.S. television households. In addition to his role at Sinclair Broadcast Group, Sinclair also serves as the Chairman of Triton Digital, which is a leading technology provider for the global digital audio industry. Beyond his business endeav"
Tell me a bio of Peter Gallagher,Peter Gallagher," Peter Gallagher is an American actor and musician, born on August 19, 1955. He gained prominence for his role as Sally Albright's boyfriend in the romantic comedy ""When Harry Met Sally..."" (1989). Gallagher has also appeared in films like ""The Big Chill"" (1983), ""A Star Is Born"" (2018), and on television shows such as ""The O.C."" (2003-2007) and ""American Horror Story"" (2015-present). He has"
