prompt,name,response
Tell me a bio of Adnan Sami,Adnan Sami," Adnan Sami is an Indian singer and composer. He was born on February 18, 1972 in Delhi to a Punjabi father and Kashmiri mother. His family moved to Mumbai when he was 5 years old.
"
Tell me a bio of Krystyna Szczepańska,Krystyna Szczepańska," Krystyna Szczepańska was born in Poland and studied at the Jagiellonian University. She joined the Polish resistance during World War II, becoming one of its leaders. After the war she continued to fight for democracy in her country, eventually being arrested by the communist regime and imprisoned until 1956.
"
Tell me a bio of Rangi Te Kanawa,Rangi Te Kanawa," Born in Wellington, New Zealand on April 5th, 1954. She is an opera singer who has performed internationally and was the first Pacific Islander to be accepted into the Metropolitan Opera's Young Artists Development Program.
"
Tell me a bio of Mohamed Abdi Mohamed,Mohamed Abdi Mohamed," Mohamed Abdi Mohamoud is an African politician who was elected as the first Prime Minister of Somalia in 2012. He has served twice as Foreign Affairs minister, and he also held several other cabinet positions during his political career.
"
Tell me a bio of Griselda Blanco,Griselda Blanco," Griselda Blanco was born on September 27, 1949 in Colombia. She moved to the United States at an early age and became involved with drug trafficking during her teenage years. After establishing herself as a powerful leader within the Medellín Cartel, she expanded her operations into other countries including Mexico, Panama, Venezuela, Ecuador, Peru, and Bolivia.
"
Tell me a bio of Jimmy Weldon,Jimmy Weldon," James Edward ""Jimmy"" Welder (May 30, 1923 – March 8, 2007) was an American jazz musician and composer. He played trumpet and flugelhorn.
"
Tell me a bio of Steve Cummins,Steve Cummins," Steve Cummins is an American politician and attorney. He was the mayor of Portland, Oregon from 2006 to 2011, making him the first openly gay person elected as a major-party mayoral candidate in the United States.
"
Tell me a bio of Pallavi Joshi,Pallavi Joshi," Pallavi Joshi is an Indian television actress who predominantly works in Hindi Television serials. She was born on 21 March 1986, to a Marathi family from Mumbai, Maharashtra, India.

She completed her schooling at The Don Bosco School and did her graduation from SNDT Women's University, where she pursued Bachelors in Science (BSc). In 2012, she also enrolled for Masters in Mass Communication at Sophia Polytechnic. While pursuing masters, she"
Tell me a bio of Sofiane Feghouli,Sofiane Feghouli," Sofiane ""Fosu"" Oumakhad is an Algerian professional footballer who plays as a forward for Valencia and the Algeria national team. He was born on February 22, 1992 in Oran.[1]
"
Tell me a bio of Theophilus Annorbaah,Theophilus Annorbaah," Born in the late 1800s, Theophilus Annorbaah was an African-American man who lived and worked during the time period known as Reconstruction. He was born into slavery but escaped to freedom with his family when he was young. After emancipation, he went on to become one of the most prominent leaders of the African Methodist Episcopal Church (AME) in South Carolina.

He began his career as a preacher and teacher before becoming the pastor of several AME churches"
Tell me a bio of Bhuma Nagi Reddy,Bhuma Nagi Reddy," Born in the year 1883, she was born to a rich family. She completed her graduation from University College London and got married at the age of 19. Her husband's business went bankrupt after his death and they had to move back to India with their two children. In spite of all odds, she started teaching at an English medium school and became its principal. She also established her own publishing house and wrote many books for children including stories based on Telugu folklore.
"
Tell me a bio of Charmion King,Charmion King," Charmion King was an American writer and educator who lived from 1874 to 1955. She began her career as a teacher, but soon turned to writing children's books.
"
Tell me a bio of Andreea Marin,Andreea Marin," Andreea Marin is a Romanian professional female table tennis player. She was born on March 28, 1994 in Constanta, Romania and currently resides there.
"
Tell me a bio of Raffaele Maiello,Raffaele Maiello," Raffaele Maiello was born on April 6, 1874 in Naples. He is considered to be one of the most important Italian artists of his generation. He studied at the Accademia di Belle Arti and later moved to Paris where he became influenced by Impressionism. Upon returning to Italy, he continued to develop his style and experimented with various techniques such as etching, lithography, and wood engraving. In addition to painting, Maiello also worked as an illustrator"
Tell me a bio of John Craven,John Craven," John Craven is an English journalist and television presenter. He was born on the 11th April 1943 in London, England. His parents were from South Africa but he grew up in Yorkshire where he attended school at St Peter's School Scarborough.

Craven started his career as a journalist for The Daily Mirror newspaper when he was just 18 years old. After working there for several years, he moved to ITN (Independent Television News) where he worked as a newsreader and reporter"
Tell me a bio of Fumiko Kaneko,Fumiko Kaneko," Fumiko Kaneko was born in Tokyo, Japan on March 17th, 1923. She studied at the Department of Painting at the Kyoto City University of Arts and graduated with an MFA in 1947.
"
Tell me a bio of Ahn Jae-hyun,Ahn Jae-hyun," Born on February 15, 1980 in Seoul, South Korea.
"
Tell me a bio of Rory Tapner,Rory Tapner," Rory Tapner is an English cricketer. He played for Kent County Cricket Club from 2003 to 2012, making over 150 appearances and scoring over 2,000 runs in all competitions.
"
Tell me a bio of Bobo Baldé,Bobo Baldé," Bobo Baldé is a Senegalese professional footballer who plays as a forward for Saudi Professional League club Al-Fateh.
"
Tell me a bio of Rafael Nadal,Rafael Nadal," Rafael Nadal Parera is an Andalusian professional tennis player from Spain. He has won the French Open, Wimbledon and US Open championships in men's singles. His career-high ATP Rankings are 1 (the world No.1 position) achieved on 19 June 2009.[5]

Rafael Nadal was born on 22 June 1986 in Manacor, Mallorca, Balearic Islands, Spain. His father, Toni Nadal, is"
Tell me a bio of Chacho Gaytán,Chacho Gaytán," Chacho Gaytan was born on March 13, 1936 in El Paso Texas. He is known as the ""Father of Chicano Literature"" and considered one of the most influential writers to come out of Los Angeles during the 1960s.

Gaytán attended high school at Manual Arts High School where he met his best friend, Luis Valdez, who would later become famous for his own work with Teatro Campesino. After graduating from high school, Gaytán went on"
Tell me a bio of Bastian Schweinsteiger,Bastian Schweinsteiger," Bastian Schweinsteiger is a German professional footballer who plays as an attacking midfielder for Manchester United and the Germany national team.
"
Tell me a bio of Erich Hartmann,Erich Hartmann," Erich Alfred Karl Maria Anton Wilhelm ""Eddie"" Hartmann was born on February 23, 1918 in Breslau, Germany. He joined the Luftwaffe in 1936 and trained as an aircraft mechanic before being posted to fighter units.

In 1941 he transferred to Jagdgeschwader 51 (JG 51), where he flew the Messerschmitt Bf 109 fighter. By early 1942 he had risen to the rank of Staffelkapitän ("
Tell me a bio of Maya Yoshida,Maya Yoshida," Maya Yoshida is a Japanese professional soccer player who currently plays as a defender for the English club Leeds United and the Japan national team. He was born on April 20, 1991 in Osaka Prefecture, Japan.
"
Tell me a bio of Flávio Rocha,Flávio Rocha," Flávio Rafael da Silva Rocha, commonly known as Flavio (born 1 June 1986), is a Brazilian professional footballer who plays as an attacking midfielder for Liga Portugal 2 club Vizela.

Born in Rio de Janeiro, Flavio started his career with Botafogo-SP and moved to Internacional in 2005.[1] He helped the latter win two Campeonato Gaúcho championships between 2010 and 2012,[2][3] and was also part of"
Tell me a bio of John Forbes Nash Jr.,John Forbes Nash Jr.," Born on June 13, 1928 in Bluefield, West Virginia, USA
"
Tell me a bio of Zewde Gebre-Sellassie,Zewde Gebre-Sellassie," Zewditu Menen Asfaw (የአማርኛ: ዓቅደት መንግሥት, romanized: Zehewt Ennait) was the Empress consort of Ethiopia from 1916 to 1930. She is commonly known as Zewditu I or simply by her Amharic name ""Zew"
Tell me a bio of Lupe Vélez,Lupe Vélez," Lupe Vélez was born on December 8, 1908 in San Luis Potosí, Mexico. She began her career as an actress at the age of 12 and appeared in several Mexican films before she moved to Hollywood in 1929.

Vélez quickly became one of the most popular actresses in silent film due to her stunning beauty and talent for comedy. She starred in many successful movies during the 1930s, including ""The Three Musketeers"" (1935) and ""Girl Cra"
Tell me a bio of Kevin De Bruyne,Kevin De Bruyne," Kevin De Bruyne is a Belgian professional footballer who plays as an attacking midfielder for Premier League club Manchester City and the Belgium national team. He was born on May 4, 1995 in Sint-Niklaas, Belgium to a Dutch father and a Flemish mother.
"
