,list_name,condition,letter,list,count,list_condition,prompt,list_len,val,response
787,zodiac signs,contain,l,"['aries', 'taurus', 'gemini', 'cancer', 'leo', 'virgo', 'libra', 'scorpio', 'sagittarius', 'capricorn', 'aquarius', 'pisces']",2,"['leo', 'libra']","List 11 zodiac signs that contain the letter 'l'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",12,11,Leo; Libra; Aries; Taurus; Virgo; Capricorn; Aquarius; Sagittarius; Pisces; Scorpio; Ophiuchus
788,zodiac signs,contain,m,"['aries', 'taurus', 'gemini', 'cancer', 'leo', 'virgo', 'libra', 'scorpio', 'sagittarius', 'capricorn', 'aquarius', 'pisces']",1,['gemini'],"List 6 zodiac signs that contain the letter 'm'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",12,6,Libra; Gemini; Scorpio; Sagittarius; Taurus; Aries
789,zodiac signs,contain,n,"['aries', 'taurus', 'gemini', 'cancer', 'leo', 'virgo', 'libra', 'scorpio', 'sagittarius', 'capricorn', 'aquarius', 'pisces']",3,"['gemini', 'cancer', 'capricorn']","List 5 zodiac signs that contain the letter 'n'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",12,5,Virgo; Libra; Scorpio; Capricorn; Aquarius
790,zodiac signs,contain,o,"['aries', 'taurus', 'gemini', 'cancer', 'leo', 'virgo', 'libra', 'scorpio', 'sagittarius', 'capricorn', 'aquarius', 'pisces']",4,"['leo', 'virgo', 'scorpio', 'capricorn']","List 8 zodiac signs that contain the letter 'o'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",12,8,Leo; Scorpio; Sagittarius; Capricorn; Aquarius; Pisces; Taurus; Libra
791,zodiac signs,contain,p,"['aries', 'taurus', 'gemini', 'cancer', 'leo', 'virgo', 'libra', 'scorpio', 'sagittarius', 'capricorn', 'aquarius', 'pisces']",3,"['scorpio', 'capricorn', 'pisces']","List 11 zodiac signs that contain the letter 'p'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",12,11,No response.
792,zodiac signs,contain,q,"['aries', 'taurus', 'gemini', 'cancer', 'leo', 'virgo', 'libra', 'scorpio', 'sagittarius', 'capricorn', 'aquarius', 'pisces']",1,['aquarius'],"List 3 zodiac signs that contain the letter 'q'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",12,3,no response.
793,zodiac signs,contain,r,"['aries', 'taurus', 'gemini', 'cancer', 'leo', 'virgo', 'libra', 'scorpio', 'sagittarius', 'capricorn', 'aquarius', 'pisces']",9,"['aries', 'taurus', 'cancer', 'virgo', 'libra', 'scorpio', 'sagittarius', 'capricorn', 'aquarius']","List 12 zodiac signs that contain the letter 'r'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",12,12,Aries; Taurus; Cancer; Virgo; Scorpio; Sagittarius; Capricorn; Aquarius; Pisces
794,zodiac signs,contain,s,"['aries', 'taurus', 'gemini', 'cancer', 'leo', 'virgo', 'libra', 'scorpio', 'sagittarius', 'capricorn', 'aquarius', 'pisces']",6,"['aries', 'taurus', 'scorpio', 'sagittarius', 'aquarius', 'pisces']","List 12 zodiac signs that contain the letter 's'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",12,12,Aries; Taurus; Gemini; Cancer; Leo; Virgo; Libra; Scorpio; Sagittarius; Capricorn; Pisces; Aquarius
795,zodiac signs,contain,t,"['aries', 'taurus', 'gemini', 'cancer', 'leo', 'virgo', 'libra', 'scorpio', 'sagittarius', 'capricorn', 'aquarius', 'pisces']",2,"['taurus', 'sagittarius']","List 7 zodiac signs that contain the letter 't'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",12,7,no response.
796,zodiac signs,contain,u,"['aries', 'taurus', 'gemini', 'cancer', 'leo', 'virgo', 'libra', 'scorpio', 'sagittarius', 'capricorn', 'aquarius', 'pisces']",3,"['taurus', 'sagittarius', 'aquarius']","List 7 zodiac signs that contain the letter 'u'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",12,7,Aries; Taurus; Cancer; Leo; Virgo; Scorpio; Aquarius
797,zodiac signs,contain,v,"['aries', 'taurus', 'gemini', 'cancer', 'leo', 'virgo', 'libra', 'scorpio', 'sagittarius', 'capricorn', 'aquarius', 'pisces']",1,['virgo'],"List 4 zodiac signs that contain the letter 'v'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",12,4,Scorpio; Virgo; Aries; Pisces
798,zodiac signs,contain,w,"['aries', 'taurus', 'gemini', 'cancer', 'leo', 'virgo', 'libra', 'scorpio', 'sagittarius', 'capricorn', 'aquarius', 'pisces']",0,[],"List 9 zodiac signs that contain the letter 'w'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",12,9,Pisces; Taurus; Aries; Cancer; Sagittarius; Capricorn; Aquarius; Virgo; Scorpio
799,zodiac signs,contain,x,"['aries', 'taurus', 'gemini', 'cancer', 'leo', 'virgo', 'libra', 'scorpio', 'sagittarius', 'capricorn', 'aquarius', 'pisces']",0,[],"List 11 zodiac signs that contain the letter 'x'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",12,11,no response.
800,zodiac signs,contain,y,"['aries', 'taurus', 'gemini', 'cancer', 'leo', 'virgo', 'libra', 'scorpio', 'sagittarius', 'capricorn', 'aquarius', 'pisces']",0,[],"List 8 zodiac signs that contain the letter 'y'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",12,8,Leo; Libra; Scorpio; Sagittarius; Capricorn; Aquarius; Pisces; Taurus
801,zodiac signs,contain,z,"['aries', 'taurus', 'gemini', 'cancer', 'leo', 'virgo', 'libra', 'scorpio', 'sagittarius', 'capricorn', 'aquarius', 'pisces']",0,[],"List 9 zodiac signs that contain the letter 'z'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",12,9,no response.
802,zodiac signs,start with,a,"['aries', 'taurus', 'gemini', 'cancer', 'leo', 'virgo', 'libra', 'scorpio', 'sagittarius', 'capricorn', 'aquarius', 'pisces']",2,"['aries', 'aquarius']","List 10 zodiac signs that start with the letter 'a'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",12,10,Aries; Aquarius
803,zodiac signs,start with,b,"['aries', 'taurus', 'gemini', 'cancer', 'leo', 'virgo', 'libra', 'scorpio', 'sagittarius', 'capricorn', 'aquarius', 'pisces']",0,[],"List 3 zodiac signs that start with the letter 'b'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",12,3,No response.
804,zodiac signs,start with,c,"['aries', 'taurus', 'gemini', 'cancer', 'leo', 'virgo', 'libra', 'scorpio', 'sagittarius', 'capricorn', 'aquarius', 'pisces']",2,"['cancer', 'capricorn']","List 9 zodiac signs that start with the letter 'c'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",12,9,Cancer; Capricorn; Cetus; Chamaeleon; Coma Berenices; Corona Australis; Corona Borealis; Corvus; Crater
805,zodiac signs,start with,d,"['aries', 'taurus', 'gemini', 'cancer', 'leo', 'virgo', 'libra', 'scorpio', 'sagittarius', 'capricorn', 'aquarius', 'pisces']",0,[],"List 3 zodiac signs that start with the letter 'd'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",12,3,No response.
806,zodiac signs,start with,e,"['aries', 'taurus', 'gemini', 'cancer', 'leo', 'virgo', 'libra', 'scorpio', 'sagittarius', 'capricorn', 'aquarius', 'pisces']",0,[],"List 2 zodiac signs that start with the letter 'e'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",12,2,Leo; Libra
807,zodiac signs,start with,f,"['aries', 'taurus', 'gemini', 'cancer', 'leo', 'virgo', 'libra', 'scorpio', 'sagittarius', 'capricorn', 'aquarius', 'pisces']",0,[],"List 12 zodiac signs that start with the letter 'f'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",12,12,no response.
808,zodiac signs,start with,g,"['aries', 'taurus', 'gemini', 'cancer', 'leo', 'virgo', 'libra', 'scorpio', 'sagittarius', 'capricorn', 'aquarius', 'pisces']",1,['gemini'],"List 6 zodiac signs that start with the letter 'g'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",12,6,Gemini; Cancer; Leo; Virgo; Libra; Sagittarius
809,zodiac signs,start with,h,"['aries', 'taurus', 'gemini', 'cancer', 'leo', 'virgo', 'libra', 'scorpio', 'sagittarius', 'capricorn', 'aquarius', 'pisces']",0,[],"List 11 zodiac signs that start with the letter 'h'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",12,11,No response.
810,zodiac signs,start with,i,"['aries', 'taurus', 'gemini', 'cancer', 'leo', 'virgo', 'libra', 'scorpio', 'sagittarius', 'capricorn', 'aquarius', 'pisces']",0,[],"List 6 zodiac signs that start with the letter 'i'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",12,6,no response.
811,zodiac signs,start with,j,"['aries', 'taurus', 'gemini', 'cancer', 'leo', 'virgo', 'libra', 'scorpio', 'sagittarius', 'capricorn', 'aquarius', 'pisces']",0,[],"List 1 zodiac signs that start with the letter 'j'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",12,1,no response.
812,zodiac signs,start with,k,"['aries', 'taurus', 'gemini', 'cancer', 'leo', 'virgo', 'libra', 'scorpio', 'sagittarius', 'capricorn', 'aquarius', 'pisces']",0,[],"List 4 zodiac signs that start with the letter 'k'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",12,4,no response.
813,zodiac signs,start with,l,"['aries', 'taurus', 'gemini', 'cancer', 'leo', 'virgo', 'libra', 'scorpio', 'sagittarius', 'capricorn', 'aquarius', 'pisces']",2,"['leo', 'libra']","List 8 zodiac signs that start with the letter 'l'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",12,8,Leo; Libra; Lira; Lyra; Lacerta; Lynx; Lepus; Lupus
814,zodiac signs,start with,m,"['aries', 'taurus', 'gemini', 'cancer', 'leo', 'virgo', 'libra', 'scorpio', 'sagittarius', 'capricorn', 'aquarius', 'pisces']",0,[],"List 9 zodiac signs that start with the letter 'm'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",12,9,no response.
815,zodiac signs,start with,n,"['aries', 'taurus', 'gemini', 'cancer', 'leo', 'virgo', 'libra', 'scorpio', 'sagittarius', 'capricorn', 'aquarius', 'pisces']",0,[],"List 2 zodiac signs that start with the letter 'n'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",12,2,No response.
816,zodiac signs,start with,o,"['aries', 'taurus', 'gemini', 'cancer', 'leo', 'virgo', 'libra', 'scorpio', 'sagittarius', 'capricorn', 'aquarius', 'pisces']",0,[],"List 2 zodiac signs that start with the letter 'o'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",12,2,Ophiuchus; Pisces
817,zodiac signs,start with,p,"['aries', 'taurus', 'gemini', 'cancer', 'leo', 'virgo', 'libra', 'scorpio', 'sagittarius', 'capricorn', 'aquarius', 'pisces']",1,['pisces'],"List 7 zodiac signs that start with the letter 'p'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",12,7,Pisces; Aries; Taurus; Gemini; Cancer; Leo; Libra
818,zodiac signs,start with,q,"['aries', 'taurus', 'gemini', 'cancer', 'leo', 'virgo', 'libra', 'scorpio', 'sagittarius', 'capricorn', 'aquarius', 'pisces']",0,[],"List 5 zodiac signs that start with the letter 'q'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",12,5,no response.
